fileIndex, machine, material, volume (cc),  NBuilds, NperBuild, scanningBuildRate (cc/hr),  totalScanLength_cm, total cost,costPerCC,N
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,260.06443,8.937246541,6.661
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,260.01815,8.935656241,6.67
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,259.972,8.934070227,6.679
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,259.92597,8.932488481,6.688
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,259.88007,8.930910987,6.697
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,259.83429,8.929337727,6.706
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,259.78863,8.927768684,6.715
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,259.7431,8.926203841,6.724
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,259.69768,8.924643182,6.733
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,259.65239,8.92308669,6.742
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,259.60722,8.921534348,6.751
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,259.56217,8.919986139,6.76
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,259.51724,8.918442047,6.769
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,259.47243,8.916902056,6.778
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,259.42773,8.915366149,6.787
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,259.38316,8.91383431,6.796
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,259.3387,8.912306522,6.805
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,259.29436,8.910782771,6.814
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,259.25014,8.90926304,6.823
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,259.20603,8.907747312,6.832
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,259.16204,8.906235573,6.841
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,259.11817,8.904727806,6.85
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,259.07441,8.903223996,6.859
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,259.03076,8.901724127,6.868
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,258.98723,8.900228184,6.877
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,258.94382,8.898736152,6.886
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,258.90051,8.897248014,6.895
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,258.85732,8.895763757,6.904
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,258.81425,8.894283364,6.913
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,258.77128,8.89280682,6.922
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,258.72843,8.891334112,6.931
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,258.68568,8.889865223,6.94
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,258.64305,8.888400138,6.949
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,258.60053,8.886938844,6.958
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,258.55812,8.885481326,6.967
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,258.51581,8.884027568,6.976
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,258.47362,8.882577556,6.985
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,258.43153,8.881131277,6.994
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,258.38956,8.879688714,7.003
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,258.34769,8.878249855,7.012
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,258.30593,8.876814685,7.021
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,258.26427,8.875383189,7.03
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,258.22272,8.873955354,7.039
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,258.18128,8.872531165,7.048
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,258.13994,8.871110609,7.057
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,258.09871,8.869693672,7.066
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,258.05759,8.86828034,7.075
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,258.01656,8.866870599,7.084
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,257.97565,8.865464435,7.093
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,257.93483,8.864061836,7.102
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,257.89412,8.862662786,7.111
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,257.85351,8.861267274,7.12
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,257.81301,8.859875285,7.129
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,257.7726,8.858486807,7.138
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,257.7323,8.857101825,7.147
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,257.6921,8.855720327,7.156
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,257.652,8.8543423,7.165
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,257.612,8.85296773,7.174
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,257.57211,8.851596605,7.183
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,257.53231,8.850228911,7.192
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,257.49261,8.848864636,7.201
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,257.45301,8.847503768,7.21
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,257.41351,8.846146292,7.219
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,257.37411,8.844792197,7.228
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,257.3348,8.84344147,7.237
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,257.29559,8.842094098,7.246
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,257.25648,8.840750069,7.255
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,257.21747,8.839409371,7.264
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,257.17855,8.83807199,7.273
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,257.13973,8.836737916,7.282
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,257.10101,8.835407135,7.291
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,257.06238,8.834079635,7.3
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,257.02385,8.832755405,7.309
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,256.98541,8.831434432,7.318
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,256.94706,8.830116704,7.327
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,256.90881,8.828802209,7.336
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,256.87066,8.827490936,7.345
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,256.83259,8.826182872,7.354
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,256.79462,8.824878006,7.363
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,256.75675,8.823576326,7.372
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,256.71896,8.822277821,7.381
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,256.68127,8.820982478,7.39
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,256.64367,8.819690286,7.399
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,256.60616,8.818401235,7.408
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,256.56874,8.817115311,7.417
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,256.53141,8.815832505,7.426
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,256.49417,8.814552804,7.435
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,256.45702,8.813276198,7.444
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,256.41997,8.812002674,7.453
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,256.383,8.810732223,7.462
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,256.34612,8.809464833,7.471
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,256.30933,8.808200492,7.48
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,256.27262,8.806939191,7.489
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,256.23601,8.805680917,7.498
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,256.19948,8.804425661,7.507
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,256.16304,8.80317341,7.516
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,256.12669,8.801924156,7.525
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,256.09043,8.800677885,7.534
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,256.05425,8.799434589,7.543
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,256.01815,8.798194256,7.552
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,255.98215,8.796956876,7.561
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,255.94623,8.795722438,7.57
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,255.91039,8.794490932,7.579
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,255.87464,8.793262347,7.588
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,255.83898,8.792036674,7.597
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,255.80339,8.7908139,7.606
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,255.7679,8.789594018,7.615
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,255.73248,8.788377015,7.624
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,255.69715,8.787162882,7.633
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,255.66191,8.785951609,7.642
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,255.62674,8.784743186,7.651
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,255.59166,8.783537602,7.66
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,255.55666,8.782334848,7.669
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,255.52175,8.781134913,7.678
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,255.48691,8.779937789,7.687
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,255.45216,8.778743464,7.696
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,255.41748,8.777551929,7.705
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,255.38289,8.776363175,7.714
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,255.34838,8.775177192,7.723
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,255.31395,8.773993969,7.732
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,255.2796,8.772813498,7.741
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,255.24533,8.771635768,7.75
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,255.21114,8.770460771,7.759
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,255.17703,8.769288496,7.768
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,255.14299,8.768118935,7.777
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,255.10904,8.766952077,7.786
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,255.07516,8.765787914,7.795
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,255.04137,8.764626436,7.804
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,255.00765,8.763467634,7.813
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,254.974,8.762311499,7.822
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,254.94044,8.761158021,7.831
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,254.90695,8.760007191,7.84
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,254.87354,8.758859,7.849
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,254.84021,8.75771344,7.858
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,254.80695,8.756570501,7.867
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,254.77377,8.755430173,7.876
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,254.74066,8.754292449,7.885
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,254.70763,8.75315732,7.894
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,254.67467,8.752024775,7.903
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,254.64179,8.750894807,7.912
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,254.60898,8.749767407,7.921
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,254.57625,8.748642566,7.93
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,254.5436,8.747520275,7.939
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,254.51101,8.746400526,7.948
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,254.4785,8.74528331,7.957
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,254.44607,8.744168619,7.966
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,254.4137,8.743056443,7.975
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,254.38141,8.741946775,7.984
1,m290,12709,29.09894317,1,7,4.33345,988697.6687,254.34919,8.740839606,7.993
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,254.31705,8.739734927,8.002
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,254.28498,8.738632731,8.011
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,254.25298,8.737533008,8.02
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,254.22105,8.73643575,8.029
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,254.18919,8.73534095,8.038
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,254.1574,8.734248599,8.047
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,254.12569,8.733158688,8.056
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,254.09404,8.73207121,8.065
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,254.06247,8.730986156,8.074
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,254.03097,8.729903519,8.083
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.99953,8.72882329,8.092
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.96817,8.727745461,8.101
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.93688,8.726670024,8.11
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.90565,8.725596972,8.119
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.87449,8.724526296,8.128
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.84341,8.723457988,8.137
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.81239,8.722392041,8.146
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.78144,8.721328447,8.155
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.75056,8.720267197,8.164
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.71975,8.719208285,8.173
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.689,8.718151703,8.182
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.65832,8.717097443,8.191
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.62771,8.716045496,8.2
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.59717,8.714995857,8.209
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.56669,8.713948516,8.218
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.53628,8.712903467,8.227
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.50594,8.711860702,8.236
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.47566,8.710820213,8.245
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.44545,8.709781993,8.254
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.41531,8.708746035,8.263
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.38523,8.707712332,8.272
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.35521,8.706680875,8.281
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.32526,8.705651658,8.29
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.29538,8.704624673,8.299
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.26556,8.703599913,8.308
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.2358,8.702577371,8.317
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.20611,8.70155704,8.326
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.17649,8.700538912,8.335
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.14692,8.69952298,8.344
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.11743,8.698509238,8.353
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.08799,8.697497678,8.362
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.05862,8.696488293,8.371
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.02931,8.695481076,8.38
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,253.00006,8.69447602,8.389
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.97088,8.693473119,8.398
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.94176,8.692472364,8.407
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.9127,8.691473751,8.416
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.8837,8.69047727,8.425
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.85477,8.689482917,8.434
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.8259,8.688490683,8.443
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.79709,8.687500562,8.452
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.76833,8.686512548,8.461
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.73965,8.685526634,8.47
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.71102,8.684542812,8.479
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.68245,8.683561077,8.488
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.65394,8.682581422,8.497
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.6255,8.681603839,8.506
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.59711,8.680628324,8.515
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.56878,8.679654868,8.524
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.54052,8.678683465,8.533
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.51231,8.67771411,8.542
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.48416,8.676746795,8.551
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.45607,8.675781514,8.56
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.42804,8.674818261,8.569
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.40007,8.673857029,8.578
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.37216,8.672897812,8.587
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.34431,8.671940604,8.596
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.31651,8.670985398,8.605
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.28877,8.670032188,8.614
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.26109,8.669080967,8.623
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.23347,8.668131731,8.632
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.20591,8.667184471,8.641
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.1784,8.666239183,8.65
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.15095,8.66529586,8.659
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.12356,8.664354496,8.668
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.09622,8.663415084,8.677
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.06894,8.66247762,8.686
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.04172,8.661542096,8.695
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,252.01455,8.660608506,8.704
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,251.98744,8.659676846,8.713
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,251.96039,8.658747108,8.722
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,251.93339,8.657819286,8.731
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,251.90645,8.656893376,8.74
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,251.87956,8.655969371,8.749
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,251.85273,8.655047264,8.758
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,251.82595,8.654127051,8.767
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,251.79923,8.653208726,8.776
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,251.77256,8.652292282,8.785
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,251.74595,8.651377713,8.794
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,251.71939,8.650465015,8.803
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,251.69289,8.649554181,8.812
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,251.66644,8.648645206,8.821
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,251.64004,8.647738084,8.83
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,251.6137,8.646832809,8.839
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,251.58741,8.645929376,8.848
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,251.56117,8.645027778,8.857
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,251.53499,8.644128012,8.866
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,251.50886,8.64323007,8.875
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,251.48278,8.642333947,8.884
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,251.45676,8.641439638,8.893
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,251.43079,8.640547138,8.902
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,251.40487,8.63965644,8.911
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,251.37901,8.63876754,8.92
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,251.35319,8.637880431,8.929
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,251.32743,8.636995109,8.938
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,251.30172,8.636111569,8.947
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,251.27606,8.635229804,8.956
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,251.25045,8.634349809,8.965
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,251.2249,8.63347158,8.974
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,251.19939,8.63259511,8.983
1,m290,12709,29.09894317,1,8,4.33345,988697.6687,251.17394,8.631720395,8.992
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,251.14854,8.630847429,9.001
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,251.12319,8.629976207,9.01
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,251.09789,8.629106724,9.019
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,251.07264,8.628238974,9.028
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,251.04744,8.627372953,9.037
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,251.02229,8.626508655,9.046
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.99718,8.625646075,9.055
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.97213,8.624785209,9.064
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.94713,8.62392605,9.073
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.92218,8.623068593,9.082
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.89728,8.622212835,9.091
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.87243,8.621358769,9.1
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.84763,8.620506391,9.109
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.82287,8.619655696,9.118
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.79817,8.618806678,9.127
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.77351,8.617959333,9.136
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.7489,8.617113656,9.145
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.72434,8.616269642,9.154
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.69983,8.615427286,9.163
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.67537,8.614586583,9.172
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.65095,8.613747528,9.181
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.62658,8.612910117,9.19
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.60226,8.612074344,9.199
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.57799,8.611240205,9.208
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.55376,8.610407695,9.217
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.52959,8.609576809,9.226
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.50546,8.608747543,9.235
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.48137,8.607919892,9.244
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.45733,8.60709385,9.253
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.43334,8.606269414,9.262
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.4094,8.605446578,9.271
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.3855,8.604625339,9.28
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.36165,8.603805691,9.289
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.33785,8.60298763,9.298
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.31409,8.602171151,9.307
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.29038,8.601356249,9.316
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.26671,8.60054292,9.325
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.24309,8.59973116,9.334
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.21951,8.598920964,9.343
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.19598,8.598112327,9.352
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.1725,8.597305245,9.361
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.14906,8.596499714,9.37
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.12566,8.595695728,9.379
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.10231,8.594893284,9.388
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.07901,8.594092378,9.397
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.05574,8.593293003,9.406
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.03253,8.592495157,9.415
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,250.00936,8.591698835,9.424
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,249.98623,8.590904033,9.433
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,249.96314,8.590110745,9.442
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,249.9401,8.589318969,9.451
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,249.91711,8.588528699,9.46
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,249.89416,8.587739931,9.469
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,249.87125,8.586952662,9.478
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,249.84838,8.586166886,9.487
1,m290,12709,29.09894317,1,9,4.33345,988697.6687,249.82556,8.585382599,9.496
